title,movieId,director_name,actor_2_name,genres,actor_1_name,movie_title,actor_3_name,plot_keywords,movie_imdb_link
One True Thing,2272,Carl Franklin,William Hurt,Drama,Meryl Streep,One True Thing ,Tom Everett Scott,cancer|job|love|new york|professor,http://www.imdb.com/title/tt0120776/?ref_=fn_tt_tt_1
Slam,2305,Marc Levin,Saul Williams,Drama,Sonja Sohn,Slam ,Bonz Malone,gang|independent film|prison|racial slur|urban setting,http://www.imdb.com/title/tt0139615/?ref_=fn_tt_tt_1
Slam,171323,Marc Levin,Saul Williams,Drama,Sonja Sohn,Slam ,Bonz Malone,gang|independent film|prison|racial slur|urban setting,http://www.imdb.com/title/tt0139615/?ref_=fn_tt_tt_1
Beloved,2314,Jonathan Demme,Kimberly Elise,Drama|History|Horror,Oprah Winfrey,Beloved ,Hill Harper,farm|freedom|ohio|slavery|spirit,http://www.imdb.com/title/tt0120603/?ref_=fn_tt_tt_1
Gods and Monsters,2333,Bill Condon,Lynn Redgrave,Biography|Drama,Brendan Fraser,Gods and Monsters ,Kevin J. O'Connor,friendship|gardener|gay interest|homosexual|memory,http://www.imdb.com/title/tt0120684/?ref_=fn_tt_tt_1
Elizabeth,2336,Shekhar Kapur,John Gielgud,Biography|Drama|History,Fanny Ardant,Elizabeth ,Eric Cantona,16th century|british royal family|catholic|queen|queen elizabeth i,http://www.imdb.com/title/tt0127536/?ref_=fn_tt_tt_1
Velvet Goldmine,2337,Todd Haynes,Eddie Izzard,Drama|Music,Christian Bale,Velvet Goldmine ,Janet McTeer,1970s|glitter|political cover up|reference to katharine hepburn|reference to spencer tracy,http://www.imdb.com/title/tt0120879/?ref_=fn_tt_tt_1
Stepmom,2432,Chris Columbus,Liam Aiken,Comedy|Drama,Julia Roberts,Stepmom ,Herbert Russell,attorney|cancer|custody|fashion photographer|photographer,http://www.imdb.com/title/tt0120686/?ref_=fn_tt_tt_1
At First Sight,2445,Irwin Winkler,Nathan Lane,Drama|Romance,Mira Sorvino,At First Sight ,Steven Weber,based on article|blindness|box office flop|massage therapist|regaining sight,http://www.imdb.com/title/tt0132512/?ref_=fn_tt_tt_1
Cruel Intentions,2541,Roger Kumble,Sean Patrick Thomas,Drama|Romance,Sarah Michelle Gellar,Cruel Intentions ,Eric Mabius,bet|revenge|seduction|virgin|wager,http://www.imdb.com/title/tt0139134/?ref_=fn_tt_tt_1
Bandits,2562,Barry Levinson,Brían F. O'Byrne,Comedy|Crime|Drama|Romance,Bruce Willis,Bandits ,Azura Skye,bank manager|hypochondriac|love triangle|prison|television,http://www.imdb.com/title/tt0219965/?ref_=fn_tt_tt_1
Bandits,4844,Barry Levinson,Brían F. O'Byrne,Comedy|Crime|Drama|Romance,Bruce Willis,Bandits ,Azura Skye,bank manager|hypochondriac|love triangle|prison|television,http://www.imdb.com/title/tt0219965/?ref_=fn_tt_tt_1
Mommie Dearest,2639,Frank Perry,Xander Berkeley,Biography|Drama,Faye Dunaway,Mommie Dearest ,Diana Scarwid,abusive mother|adopted daughter|borderline personality disorder|perfection|sadistic cruelty,http://www.imdb.com/title/tt0082766/?ref_=fn_tt_tt_1
Desert Blue,2678,Morgan J. Freeman,John Heard,Drama,Ethan Suplee,Desert Blue ,Sara Gilbert,cola|desert|ice cream cone|teenage girl|vomiting,http://www.imdb.com/title/tt0126261/?ref_=fn_tt_tt_1
Limbo,2682,John Sayles,Casey Siemaszko,Adventure|Drama|Thriller,Mary Elizabeth Mastrantonio,Limbo ,Vanessa Martinez,alaska|island|motorboat|singer|wilderness,http://www.imdb.com/title/tt0164085/?ref_=fn_tt_tt_1
Limbo,124755,John Sayles,Casey Siemaszko,Adventure|Drama|Thriller,Mary Elizabeth Mastrantonio,Limbo ,Vanessa Martinez,alaska|island|motorboat|singer|wilderness,http://www.imdb.com/title/tt0164085/?ref_=fn_tt_tt_1
Summer of Sam,2702,Spike Lee,Jennifer Esposito,Crime|Drama|Romance|Thriller,Mira Sorvino,Summer of Sam ,Mike Starr,distrust|fear|murder|neighborhood|new york city,http://www.imdb.com/title/tt0162677/?ref_=fn_tt_tt_1
Broken Vessels,2703,Scott Ziehl,Jason London,Drama,William Smith,Broken Vessels ,Brent David Fraser,independent film|katana sword|los angeles storm drain,http://www.imdb.com/title/tt0149964/?ref_=fn_tt_tt_1
Twin Falls Idaho,2725,Michael Polish,William Katt,Drama,Sasha Alexander,Twin Falls Idaho ,Jon Gries,conjoined twins|independent film|low budget film|separation|twin,http://www.imdb.com/title/tt0162830/?ref_=fn_tt_tt_1
Brokedown Palace,2771,Jonathan Kaplan,Tom Amandes,Drama|Mystery|Thriller,John Doe,Brokedown Palace ,Daniel Lapaine,bangkok|friend|lawyer|smuggling|thailand,http://www.imdb.com/title/tt0120620/?ref_=fn_tt_tt_1
Jakob the Liar,2882,Peter Kassovitz,Mark Margolis,Drama|War,Robin Williams,Jakob the Liar ,Michael Jeter,german|ghetto|hope|nazi|radio,http://www.imdb.com/title/tt0120716/?ref_=fn_tt_tt_1
Boys Don't Cry,2908,Kimberly Peirce,Brendan Sexton III,Biography|Crime|Drama|Romance,Alicia Goranson,Boys Don't Cry ,Jeannetta Arnette,drinking|female dressed as male|love|nebraska|transgender,http://www.imdb.com/title/tt0171804/?ref_=fn_tt_tt_1
Days of Heaven,2932,Terrence Malick,Stuart Margolin,Drama|Romance,Sam Shepard,Days of Heaven ,Richard Libertini,farm|farm worker|grasshopper|harvest|wealth,http://www.imdb.com/title/tt0077405/?ref_=fn_tt_tt_1
Penitentiary,2954,Jamaa Fanaka,Chuck Mitchell,Crime|Drama|Sport,Leon Isaac Kennedy,Penitentiary ,Wilbur 'Hi-Fi' White,blaxploitation|boxing|convict|drifter|false accusation,http://www.imdb.com/title/tt0079709/?ref_=fn_tt_tt_1
Naturally Native,2958,Jennifer Wynne Farmer,Akima,Drama,Irene Bedard,Naturally Native ,Max Gail,cosmetics|female protagonist|native american|native american protagonist|sister sister relationship,http://www.imdb.com/title/tt0133117/?ref_=fn_tt_tt_1
Bringing Out the Dead,2976,Martin Scorsese,Marc Anthony,Drama|Thriller,Nicolas Cage,Bringing Out the Dead ,Sonja Sohn,ambulance|ghost|hell|paramedic|rescue,http://www.imdb.com/title/tt0163988/?ref_=fn_tt_tt_1
Light It Up,3050,Craig Bolotin,Vanessa Williams,Drama|Thriller,Rosario Dawson,Light It Up ,Robert Ri'chard,black cop|die hard scenario|hostage negotiator|police|police brutality,http://www.imdb.com/title/tt0172726/?ref_=fn_tt_tt_1
Flawless,3115,Joel Schumacher,Philip Seymour Hoffman,Comedy|Crime|Drama,Robert De Niro,Flawless ,Chris Bauer,gay interest|gay lead character|gay republican|homosexual|neighbor,http://www.imdb.com/title/tt0155711/?ref_=fn_tt_tt_1
Flawless,57353,Joel Schumacher,Philip Seymour Hoffman,Comedy|Crime|Drama,Robert De Niro,Flawless ,Chris Bauer,gay interest|gay lead character|gay republican|homosexual|neighbor,http://www.imdb.com/title/tt0155711/?ref_=fn_tt_tt_1
Miss Julie,3116,Liv Ullmann,Jessica Chastain,Drama|Romance,Samantha Morton,Miss Julie ,Colin Farrell,kissing someone's boot|midsummer|telling someone to shut up|two word title|valet,http://www.imdb.com/title/tt2667960/?ref_=fn_tt_tt_1
Miss Julie,54501,Liv Ullmann,Jessica Chastain,Drama|Romance,Samantha Morton,Miss Julie ,Colin Farrell,kissing someone's boot|midsummer|telling someone to shut up|two word title|valet,http://www.imdb.com/title/tt2667960/?ref_=fn_tt_tt_1
Miss Julie,127305,Liv Ullmann,Jessica Chastain,Drama|Romance,Samantha Morton,Miss Julie ,Colin Farrell,kissing someone's boot|midsummer|telling someone to shut up|two word title|valet,http://www.imdb.com/title/tt2667960/?ref_=fn_tt_tt_1
Miss Julie,160135,Liv Ullmann,Jessica Chastain,Drama|Romance,Samantha Morton,Miss Julie ,Colin Farrell,kissing someone's boot|midsummer|telling someone to shut up|two word title|valet,http://www.imdb.com/title/tt2667960/?ref_=fn_tt_tt_1
Tumbleweeds,3118,Gavin O'Connor,Janet McTeer,Comedy|Drama,Kimberly J. Brown,Tumbleweeds ,Lois Smith,boss|fight|reference to william shakespeare|white trash|written and directed by cast member,http://www.imdb.com/title/tt0161023/?ref_=fn_tt_tt_1
Cradle Will Rock,3145,Tim Robbins,Vanessa Redgrave,Drama,Bill Murray,Cradle Will Rock ,Emily Watson,1930s|depression|play|theatre|union,http://www.imdb.com/title/tt0150216/?ref_=fn_tt_tt_1
Magnolia,3160,Paul Thomas Anderson,Neil Flynn,Drama,Patton Oswalt,Magnolia ,Jim Meskimen,abusive father|coincidence|fictional game show|fictional quiz show|multiple storyline,http://www.imdb.com/title/tt0175880/?ref_=fn_tt_tt_1
Any Given Sunday,3173,Oliver Stone,Dennis Quaid,Drama|Sport,Al Pacino,Any Given Sunday ,LL Cool J,breasts|coach|football|in medias res|vomiting,http://www.imdb.com/title/tt0146838/?ref_=fn_tt_tt_1
Angela's Ashes,3179,Alan Parker,Devon Murray,Drama,Emily Watson,Angela's Ashes ,Pauline McLynn,drink|ira|irish|limerick|prejudice,http://www.imdb.com/title/tt0145653/?ref_=fn_tt_tt_1
Snow Falling on Cedars,3185,Scott Hicks,Reeve Carney,Drama|Mystery|Romance|Thriller,Rick Yune,Snow Falling on Cedars ,Daniel von Bargen,fisherman|japanese|love|trial|washington state,http://www.imdb.com/title/tt0120834/?ref_=fn_tt_tt_1
"Girl, Interrupted",3186,James Mangold,Clea DuVall,Biography|Drama,Angelina Jolie Pitt,"Girl, Interrupted ",Vanessa Redgrave,1960s|father daughter incest|mental hospital|suicide|suicide attempt,http://www.imdb.com/title/tt0172493/?ref_=fn_tt_tt_1
Malcolm X,3246,Spike Lee,Delroy Lindo,Biography|Drama|History|Romance,Denzel Washington,Malcolm X ,Al Freeman Jr.,african american|black history|civil rights|ku klux klan|nation of islam,http://www.imdb.com/title/tt0104797/?ref_=fn_tt_tt_1
Malcolm X,173927,Spike Lee,Delroy Lindo,Biography|Drama|History|Romance,Denzel Washington,Malcolm X ,Al Freeman Jr.,african american|black history|civil rights|ku klux klan|nation of islam,http://www.imdb.com/title/tt0104797/?ref_=fn_tt_tt_1
Alive,3250,Frank Marshall,Danny Nucci,Adventure|Biography|Drama|Thriller,Illeana Douglas,Alive ,Michael DeLorenzo,andes mountains|crash|death|starvation|stranded,http://www.imdb.com/title/tt0106246/?ref_=fn_tt_tt_1
Alive,169418,Frank Marshall,Danny Nucci,Adventure|Biography|Drama|Thriller,Illeana Douglas,Alive ,Michael DeLorenzo,andes mountains|crash|death|starvation|stranded,http://www.imdb.com/title/tt0106246/?ref_=fn_tt_tt_1
Alive,144966,Frank Marshall,Danny Nucci,Adventure|Biography|Drama|Thriller,Illeana Douglas,Alive ,Michael DeLorenzo,andes mountains|crash|death|starvation|stranded,http://www.imdb.com/title/tt0106246/?ref_=fn_tt_tt_1
Alive,27675,Frank Marshall,Danny Nucci,Adventure|Biography|Drama|Thriller,Illeana Douglas,Alive ,Michael DeLorenzo,andes mountains|crash|death|starvation|stranded,http://www.imdb.com/title/tt0106246/?ref_=fn_tt_tt_1
Howards End,3260,James Ivory,Vanessa Redgrave,Drama|Romance,Anthony Hopkins,Howards End ,Samuel West,england|friendship|prejudice|upper class|working class,http://www.imdb.com/title/tt0104454/?ref_=fn_tt_tt_1
Erin Brockovich,3408,Steven Soderbergh,Albert Finney,Biography|Drama,Julia Roberts,Erin Brockovich ,Conchata Ferrell,contamination|corporate crime|environmental issue|female protagonist|working single mother,http://www.imdb.com/title/tt0195685/?ref_=fn_tt_tt_1
School Daze,3423,Spike Lee,Ossie Davis,Comedy|Drama|Musical,Tisha Campbell-Martin,School Daze ,Bill Nunn,beauty salon|black college|college|fraternity|sorority,http://www.imdb.com/title/tt0096054/?ref_=fn_tt_tt_1
Do the Right Thing,3424,Spike Lee,John Savage,Drama,Ruby Dee,Do the Right Thing ,Danny Aiello,black militant|frustration|pizza|pizza parlor|pizzeria,http://www.imdb.com/title/tt0097216/?ref_=fn_tt_tt_1
28 Days,3534,Betty Thomas,Viggo Mortensen,Comedy|Drama,Steve Buscemi,28 Days ,Elizabeth Perkins,12 step program|box office hit|car accident|vomiting|wedding,http://www.imdb.com/title/tt0191754/?ref_=fn_tt_tt_1
I Dreamed of Africa,3579,Hugh Hudson,Eva Marie Saint,Adventure|Drama|Romance,Liam Aiken,I Dreamed of Africa ,Vincent Perez,dream|italian|kenya|ranch|snake,http://www.imdb.com/title/tt0167203/?ref_=fn_tt_tt_1
Sunshine,3720,Danny Boyle,Benedict Wong,Adventure|Sci-Fi|Thriller,Chris Evans,Sunshine ,Troy Garity,astronaut|earth|future|icarus|sun,http://www.imdb.com/title/tt0448134/?ref_=fn_tt_tt_1
Sunshine,52328,Danny Boyle,Benedict Wong,Adventure|Sci-Fi|Thriller,Chris Evans,Sunshine ,Troy Garity,astronaut|earth|future|icarus|sun,http://www.imdb.com/title/tt0448134/?ref_=fn_tt_tt_1
Jesus' Son,3747,Alison Maclean,Samantha Morton,Drama,Billy Crudup,Jesus' Son ,Mark Webber,hospital|love|mennonite|shower|song,http://www.imdb.com/title/tt0186253/?ref_=fn_tt_tt_1
Groove,3790,Greg Harrison,Ari Gold,Drama|Music,Rachel True,Groove ,Denny Kirkwood,dj|ecstasy the drug|rave|raver|warehouse,http://www.imdb.com/title/tt0212974/?ref_=fn_tt_tt_1
Footloose,3791,Herbert Ross,Chris Penn,Drama|Music|Romance,Dianne Wiest,Footloose ,Lori Singer,church|cowboy boots|dancing|high school dance|teenager,http://www.imdb.com/title/tt0087277/?ref_=fn_tt_tt_1
Footloose,3791,Herbert Ross,Chris Penn,Drama|Music|Romance,Dianne Wiest,Footloose ,Lori Singer,church|cowboy boots|dancing|high school dance|teenager,http://www.imdb.com/title/tt0087277/?ref_=fn_tt_tt_1
Footloose,90343,Herbert Ross,Chris Penn,Drama|Music|Romance,Dianne Wiest,Footloose ,Lori Singer,church|cowboy boots|dancing|high school dance|teenager,http://www.imdb.com/title/tt0087277/?ref_=fn_tt_tt_1
Footloose,90343,Herbert Ross,Chris Penn,Drama|Music|Romance,Dianne Wiest,Footloose ,Lori Singer,church|cowboy boots|dancing|high school dance|teenager,http://www.imdb.com/title/tt0087277/?ref_=fn_tt_tt_1
Wonderland,3823,James Cox,Louis Lombardi,Crime|Drama|Mystery|Thriller,Alexis Dziena,Wonderland ,Franky G,murder|police|police investigation|porn star|robbery,http://www.imdb.com/title/tt0335563/?ref_=fn_tt_tt_1
Wonderland,182743,James Cox,Louis Lombardi,Crime|Drama|Mystery|Thriller,Alexis Dziena,Wonderland ,Franky G,murder|police|police investigation|porn star|robbery,http://www.imdb.com/title/tt0335563/?ref_=fn_tt_tt_1
Wonderland,1657,James Cox,Louis Lombardi,Crime|Drama|Mystery|Thriller,Alexis Dziena,Wonderland ,Franky G,murder|police|police investigation|porn star|robbery,http://www.imdb.com/title/tt0335563/?ref_=fn_tt_tt_1
Wonderland,6868,James Cox,Louis Lombardi,Crime|Drama|Mystery|Thriller,Alexis Dziena,Wonderland ,Franky G,murder|police|police investigation|porn star|robbery,http://www.imdb.com/title/tt0335563/?ref_=fn_tt_tt_1
Almost Famous,3897,Cameron Crowe,Zooey Deschanel,Adventure|Comedy|Drama|Music,Philip Seymour Hoffman,Almost Famous ,Michael Angarano,band|magazine|rolling stone magazine|smoking marijuana|tour,http://www.imdb.com/title/tt0181875/?ref_=fn_tt_tt_1
Urbania,3903,Jon Shear,Josh Hamilton,Drama,Dan Futterman,Urbania ,Matt Keeslar,hot dog bun|needle|new york|rat|tourist,http://www.imdb.com/title/tt0182508/?ref_=fn_tt_tt_1
Remember the Titans,3916,Boaz Yakin,Denzel Washington,Biography|Drama|Sport,Ryan Gosling,Remember the Titans ,Ethan Suplee,american football|based on true story|head coach|high school|school,http://www.imdb.com/title/tt0210945/?ref_=fn_tt_tt_1
Requiem for a Dream,3949,Darren Aronofsky,Mark Margolis,Drama,Ellen Burstyn,Requiem for a Dream ,Louise Lasser,addiction|diet pill|drug addiction|fast motion scene|heroin,http://www.imdb.com/title/tt0180093/?ref_=fn_tt_tt_1
Billy Elliot,3967,Stephen Daldry,Gary Lewis,Drama|Music,Julie Walters,Billy Elliot ,Jamie Draven,audition|ballet|boxing|miner|miners strike,http://www.imdb.com/title/tt0249462/?ref_=fn_tt_tt_1
Pay It Forward,3969,Mimi Leder,Haley Joel Osment,Drama,Kevin Spacey,Pay It Forward ,Angie Dickinson,alcoholism|boy|good deed|protective male|teacher,http://www.imdb.com/title/tt0223897/?ref_=fn_tt_tt_1
Men of Honor,3980,George Tillman Jr.,Charlize Theron,Biography|Drama,Robert De Niro,Men of Honor ,Michael Rapaport,african american|amputee|navy|racial discrimination|racism,http://www.imdb.com/title/tt0203019/?ref_=fn_tt_tt_1
Proof of Life,3998,Taylor Hackford,Alun Armstrong,Action|Drama|Thriller,Pamela Reed,Proof of Life ,Michael Kitchen,jungle|pipeline|prisoner|ransom|south america,http://www.imdb.com/title/tt0228750/?ref_=fn_tt_tt_1
Wall Street,4007,Oliver Stone,Tamara Tunie,Crime|Drama,Hal Holbrook,Wall Street ,James Karen,1980s|argument|critique of capitalism|f word|fired from the job,http://www.imdb.com/title/tt0094291/?ref_=fn_tt_tt_1
Talk Radio,4009,Oliver Stone,Zach Grenier,Drama,Michael Wincott,Talk Radio ,Bill Johnson,listener|neo nazi|radio|radio station|radio talk show,http://www.imdb.com/title/tt0096219/?ref_=fn_tt_tt_1
Pollock,4017,Ed Harris,Bud Cort,Biography|Drama,John Heard,Pollock ,Amy Madigan,1940s|artist|drinking|life magazine|painter,http://www.imdb.com/title/tt0183659/?ref_=fn_tt_tt_1
Finding Forrester,4019,Gus Van Sant,Rob Brown,Drama,F. Murray Abraham,Finding Forrester ,Michael Nouri,basketball|mentor|new york|school|writing,http://www.imdb.com/title/tt0181536/?ref_=fn_tt_tt_1
Cast Away,4022,Robert Zemeckis,Paul Sanchez,Adventure|Drama|Romance,Tom Hanks,Cast Away ,Nick Searcy,christmas|island|love|survival|talking to inanimate object,http://www.imdb.com/title/tt0162222/?ref_=fn_tt_tt_1
Songcatcher,4028,Maggie Greenwald,David Patrick Kelly,Drama|Music,Aidan Quinn,Songcatcher ,Jane Adams,doctor|mountain|musician|song|university,http://www.imdb.com/title/tt0210299/?ref_=fn_tt_tt_1
Cry Freedom,4095,Richard Attenborough,Kevin McNally,Biography|Drama|History,Denzel Washington,Cry Freedom ,Penelope Wilton,activist|editor|journalist|newspaper|south africa,http://www.imdb.com/title/tt0092804/?ref_=fn_tt_tt_1
Elmer Gantry,4190,Richard Brooks,Jean Simmons,Drama,Shirley Jones,Elmer Gantry ,Edward Andrews,1920s|evangelist|preacher|revival|traveling salesman,http://www.imdb.com/title/tt0053793/?ref_=fn_tt_tt_1
Pandaemonium,4385,Julien Temple,Dexter Fletcher,Biography|Drama,Samantha Morton,Pandaemonium ,Linus Roache,betrayal|french revolution|friendship|poet|revolution,http://www.imdb.com/title/tt0210217/?ref_=fn_tt_tt_1
Moby Dick,4429,John Huston,Richard Basehart,Adventure|Drama,Royal Dano,Moby Dick ,James Robertson Justice,obsession|revenge|ship|whale|whaling,http://www.imdb.com/title/tt0049513/?ref_=fn_tt_tt_1
Moby Dick,177507,John Huston,Richard Basehart,Adventure|Drama,Royal Dano,Moby Dick ,James Robertson Justice,obsession|revenge|ship|whale|whaling,http://www.imdb.com/title/tt0049513/?ref_=fn_tt_tt_1
Moby Dick,131437,John Huston,Richard Basehart,Adventure|Drama,Royal Dano,Moby Dick ,James Robertson Justice,obsession|revenge|ship|whale|whaling,http://www.imdb.com/title/tt0049513/?ref_=fn_tt_tt_1
"Bright Lights, Big City",4482,James Bridges,Phoebe Cates,Drama,Dianne Wiest,"Bright Lights, Big City ",Swoosie Kurtz,estranged wife|fashion show|magazine|new york city|writer,http://www.imdb.com/title/tt0094799/?ref_=fn_tt_tt_1
Chocolat,4703,Lasse Hallström,Leslie Caron,Drama|Romance,Lena Olin,Chocolat ,Hugh O'Conor,chocolate|chocolate shop|food|france|village,http://www.imdb.com/title/tt0241303/?ref_=fn_tt_tt_1
Chocolat,168334,Lasse Hallström,Leslie Caron,Drama|Romance,Lena Olin,Chocolat ,Hugh O'Conor,chocolate|chocolate shop|food|france|village,http://www.imdb.com/title/tt0241303/?ref_=fn_tt_tt_1
Chocolat,4014,Lasse Hallström,Leslie Caron,Drama|Romance,Lena Olin,Chocolat ,Hugh O'Conor,chocolate|chocolate shop|food|france|village,http://www.imdb.com/title/tt0241303/?ref_=fn_tt_tt_1
Aberdeen,4729,Hans Petter Moland,Sara-Marie Maltha,Drama,Charlotte Rampling,Aberdeen ,Stellan Skarsgård,death|ferry|lawyer|norway|vomiting,http://www.imdb.com/title/tt0168446/?ref_=fn_tt_tt_1
O,4745,Tim Blake Nelson,Andrew Keegan,Drama|Romance|Thriller,Mekhi Phifer,O ,John Heard,basketball|basketball player|boarding school|love|shakespeare's othello,http://www.imdb.com/title/tt0184791/?ref_=fn_tt_tt_1
O,4745,Tim Blake Nelson,Andrew Keegan,Drama|Romance|Thriller,Mekhi Phifer,O ,John Heard,basketball|basketball player|boarding school|love|shakespeare's othello,http://www.imdb.com/title/tt0184791/?ref_=fn_tt_tt_1
Speedway Junky,4747,Nickolas Perry,Patsy Kensit,Crime|Drama|Romance,Patrick Renna,Speedway Junky ,Adrienne Frantz,car racing|crush|hustler|scam|watching television,http://www.imdb.com/title/tt0155197/?ref_=fn_tt_tt_1
L.I.E.,4765,Michael Cuesta,Bruce Altman,Crime|Drama,Adam LeFevre,L.I.E. ,Walter Masterson,ephebophile|pederasty|pedophilia|playing hooky|shaving,http://www.imdb.com/title/tt0242587/?ref_=fn_tt_tt_1
